referrer,views_total,views_unique
github.com,39,6
onlinelibrary.wiley.com,8,3
george-r-heath.github.io,6,4
Bing,6,3
Google,5,4
heath-afm-lab.github.io,3,1
chatgpt.com,2,1
es.mathworks.com,1,1
tooomm.github.io,1,1
