referrer,views_total,views_unique
Google,24,19
george-r-heath.github.io,13,9
github.com,11,4
DuckDuckGo,2,2
heath-afm-lab.github.io,2,2
biorxiv.org,2,1
yandex.ru,1,1
Bing,1,1
Baidu,1,1
onlinelibrary.wiley.com,1,1
