referrer,views_total,views_unique
Google,91,18
github.com,46,7
onlinelibrary.wiley.com,26,7
george-r-heath.github.io,15,7
mail.google.com,14,1
biorxiv.org,13,2
com.linkedin.android,12,2
t.co,10,2
ecosia.org,4,2
linkedin.com,2,2
