referrer,views_total,views_unique
github.com,41,5
Google,12,6
george-r-heath.github.io,6,4
onlinelibrary.wiley.com,6,2
Bing,5,2
chatgpt.com,2,1
statics.teams.cdn.office.net,2,1
es.mathworks.com,1,1
jp.mathworks.com,1,1
tooomm.github.io,1,1
