time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-22 00:00:00+00:00,1,1,25,1
2023-11-23 00:00:00+00:00,23,10,217,4
2023-11-24 00:00:00+00:00,5,4,213,15
2023-11-25 00:00:00+00:00,1,1,79,20
2023-11-26 00:00:00+00:00,3,3,55,15
2023-11-27 00:00:00+00:00,3,3,119,10
2023-11-28 00:00:00+00:00,1,1,76,11
2023-11-29 00:00:00+00:00,1,1,123,18
2023-11-30 00:00:00+00:00,1,1,79,11
2023-12-01 00:00:00+00:00,3,2,108,6
2023-12-02 00:00:00+00:00,1,1,12,5
2023-12-03 00:00:00+00:00,1,1,14,4
2023-12-04 00:00:00+00:00,2,2,57,10
2023-12-05 00:00:00+00:00,2,2,105,12
