referrer,views_total,views_unique
github.com,50,10
Google,32,11
biorxiv.org,24,2
onlinelibrary.wiley.com,23,5
t.co,5,1
george-r-heath.github.io,2,2
statics.teams.cdn.office.net,2,1
onlinelibrary-wiley-com.proxy.insermbiblio.inist.fr,1,1
