referrer,views_total,views_unique
george-r-heath.github.io,28,10
github.com,26,5
Google,23,13
Bing,5,3
statics.teams.cdn.office.net,4,1
youtube.com,3,1
t.co,2,2
onlinelibrary.wiley.com,2,1
perplexity.ai,1,1
