referrer,views_total,views_unique
Google,113,20
github.com,28,7
Bing,21,1
george-r-heath.github.io,7,5
onlinelibrary.wiley.com,7,3
linkedin.com,2,1
heath-afm-lab.github.io,1,1
DuckDuckGo,1,1
youtube.com,1,1
yandex.ru,1,1
