time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-28 00:00:00+00:00,5,5,35.0,6.0
2023-08-29 00:00:00+00:00,1,1,74.0,8.0
2023-08-30 00:00:00+00:00,1,1,19.0,5.0
2023-08-31 00:00:00+00:00,2,2,39.0,6.0
2023-09-01 00:00:00+00:00,1,1,41.0,1.0
2023-09-02 00:00:00+00:00,1,1,5.0,1.0
2023-09-03 00:00:00+00:00,1,1,1.0,1.0
2023-09-04 00:00:00+00:00,2,2,29.0,6.0
2023-09-05 00:00:00+00:00,1,1,6.0,4.0
2023-09-06 00:00:00+00:00,1,1,4.0,2.0
2023-09-07 00:00:00+00:00,1,1,6.0,2.0
2023-09-08 00:00:00+00:00,1,1,22.0,3.0
2023-09-09 00:00:00+00:00,1,1,2.0,2.0
2023-09-10 00:00:00+00:00,1,1,,
