time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-06 00:00:00+00:00,,,32,6
2024-08-07 00:00:00+00:00,,,47,8
2024-08-08 00:00:00+00:00,,,34,8
2024-08-09 00:00:00+00:00,4.0,1.0,9,3
2024-08-10 00:00:00+00:00,,,2,1
2024-08-11 00:00:00+00:00,2.0,1.0,6,2
2024-08-12 00:00:00+00:00,,,25,6
2024-08-13 00:00:00+00:00,2.0,1.0,11,6
2024-08-14 00:00:00+00:00,,,10,4
2024-08-15 00:00:00+00:00,,,9,4
2024-08-16 00:00:00+00:00,,,9,4
2024-08-17 00:00:00+00:00,2.0,1.0,21,4
2024-08-18 00:00:00+00:00,2.0,1.0,1,1
2024-08-19 00:00:00+00:00,,,19,3
