time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-06 00:00:00+00:00,1,1,34,6
2025-03-07 00:00:00+00:00,1,1,42,3
2025-03-08 00:00:00+00:00,3,3,5,3
2025-03-09 00:00:00+00:00,4,2,4,1
2025-03-10 00:00:00+00:00,4,2,17,2
2025-03-11 00:00:00+00:00,2,2,25,4
2025-03-12 00:00:00+00:00,5,2,18,5
2025-03-13 00:00:00+00:00,1,1,19,3
2025-03-14 00:00:00+00:00,1,1,59,9
2025-03-15 00:00:00+00:00,3,2,8,2
2025-03-16 00:00:00+00:00,1,1,7,2
2025-03-17 00:00:00+00:00,1,1,31,4
2025-03-18 00:00:00+00:00,5,2,30,8
2025-03-19 00:00:00+00:00,1,1,23,10
