referrer,views_total,views_unique
Google,64,15
cn.bing.com,8,3
onlinelibrary.wiley.com,6,1
george-r-heath.github.io,5,2
github.com,4,1
jp.mathworks.com,2,1
resana-onlyoffice.numerique.gouv.fr,2,1
ecosia.org,1,1
Bing,1,1
linkedin.com,1,1
