referrer,views_total,views_unique
Google,49,18
github.com,36,5
onlinelibrary.wiley.com,9,1
t.co,4,2
Bing,3,1
george-r-heath.github.io,2,2
youtube.com,2,1
Yahoo,2,1
ecosia.org,1,1
napari.org,1,1
