time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-05 00:00:00+00:00,1,1,12,5
2026-01-06 00:00:00+00:00,9,6,8,4
2026-01-07 00:00:00+00:00,7,7,8,2
2026-01-08 00:00:00+00:00,9,5,10,4
2026-01-09 00:00:00+00:00,9,5,4,2
2026-01-10 00:00:00+00:00,14,6,37,5
2026-01-11 00:00:00+00:00,9,5,2,2
2026-01-12 00:00:00+00:00,82,49,149,5
2026-01-13 00:00:00+00:00,16,7,23,8
2026-01-14 00:00:00+00:00,8,4,29,5
2026-01-15 00:00:00+00:00,13,5,10,3
2026-01-16 00:00:00+00:00,2,2,6,4
2026-01-17 00:00:00+00:00,8,4,1,1
2026-01-18 00:00:00+00:00,8,4,6,3
