time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-19 00:00:00+00:00,4.0,4.0,10,2
2025-07-20 00:00:00+00:00,2.0,2.0,6,3
2025-07-21 00:00:00+00:00,2.0,2.0,28,8
2025-07-22 00:00:00+00:00,4.0,4.0,7,1
2025-07-23 00:00:00+00:00,6.0,6.0,48,3
2025-07-24 00:00:00+00:00,5.0,5.0,35,6
2025-07-25 00:00:00+00:00,5.0,4.0,9,3
2025-07-26 00:00:00+00:00,1.0,1.0,4,2
2025-07-27 00:00:00+00:00,4.0,4.0,2,1
2025-07-28 00:00:00+00:00,2.0,2.0,17,5
2025-07-29 00:00:00+00:00,1.0,1.0,14,4
2025-07-30 00:00:00+00:00,1.0,1.0,10,6
2025-07-31 00:00:00+00:00,5.0,5.0,18,6
2025-08-01 00:00:00+00:00,,,11,4
