url_path,views_total,views_unique
/George-R-Heath/NanoLocz,124,19
/George-R-Heath/NanoLocz/pulse,24,1
/George-R-Heath/NanoLocz/graphs/traffic,22,1
/George-R-Heath/NanoLocz/releases,19,8
/George-R-Heath/NanoLocz/releases/tag/v1.3.0-beta,7,4
/George-R-Heath/NanoLocz/tree/main/Example%20Data,7,4
/George-R-Heath/NanoLocz/tree/main/Example%20Data/Example%20FastScan%20series,4,4
/George-R-Heath/NanoLocz/releases/tag/v1.2.0,4,3
/George-R-Heath/NanoLocz/tree/main/Example%20Data/Example_NanoRacer%20(jpk),4,3
/George-R-Heath/NanoLocz/blob/main/Example%20Data/Example%20FastScan%20series/09261606.001,3,2
