time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-03 00:00:00+00:00,13,8,0,0
2026-04-04 00:00:00+00:00,11,6,1,1
2026-04-05 00:00:00+00:00,8,4,0,0
2026-04-06 00:00:00+00:00,3,3,16,4
2026-04-07 00:00:00+00:00,16,8,12,3
2026-04-08 00:00:00+00:00,20,7,6,4
2026-04-09 00:00:00+00:00,15,6,5,4
2026-04-10 00:00:00+00:00,31,10,5,3
2026-04-11 00:00:00+00:00,16,7,1,1
2026-04-12 00:00:00+00:00,20,8,1,1
2026-04-13 00:00:00+00:00,20,11,13,8
2026-04-14 00:00:00+00:00,1,1,6,4
2026-04-15 00:00:00+00:00,42,7,6,4
2026-04-16 00:00:00+00:00,32,11,3,2
