time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-02 00:00:00+00:00,1,1,25,7
2025-04-03 00:00:00+00:00,2,2,15,5
2025-04-04 00:00:00+00:00,2,2,19,6
2025-04-05 00:00:00+00:00,3,2,3,3
2025-04-06 00:00:00+00:00,4,2,1,1
2025-04-07 00:00:00+00:00,1,1,20,6
2025-04-08 00:00:00+00:00,5,2,4,3
2025-04-09 00:00:00+00:00,2,2,6,3
2025-04-10 00:00:00+00:00,4,2,13,6
2025-04-11 00:00:00+00:00,1,1,52,13
2025-04-12 00:00:00+00:00,5,3,13,4
2025-04-13 00:00:00+00:00,2,2,6,3
2025-04-14 00:00:00+00:00,1,1,28,6
2025-04-15 00:00:00+00:00,2,2,9,3
