time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-05 00:00:00+00:00,3,3,106,12
2023-12-06 00:00:00+00:00,2,2,65,13
2023-12-07 00:00:00+00:00,3,2,38,7
2023-12-08 00:00:00+00:00,1,1,51,8
2023-12-09 00:00:00+00:00,4,3,81,3
2023-12-10 00:00:00+00:00,1,1,24,4
2023-12-11 00:00:00+00:00,3,3,21,4
2023-12-12 00:00:00+00:00,1,1,74,6
2023-12-13 00:00:00+00:00,1,1,36,8
2023-12-14 00:00:00+00:00,1,1,38,9
2023-12-15 00:00:00+00:00,1,1,20,7
2023-12-16 00:00:00+00:00,2,2,2,2
2023-12-17 00:00:00+00:00,1,1,1,1
2023-12-18 00:00:00+00:00,1,1,5,3
