referrer,views_total,views_unique
github.com,115,7
george-r-heath.github.io,64,7
Google,60,18
linkedin.com,7,5
onlinelibrary.wiley.com,5,2
Bing,5,1
t.co,2,2
biorxiv.org,2,1
youtube.com,1,1
DuckDuckGo,1,1
