url_path,views_total,views_unique
/George-R-Heath/NanoLocz,87,16
/George-R-Heath/NanoLocz/graphs/traffic,32,2
/George-R-Heath/NanoLocz/blob/main/README.md,6,1
/George-R-Heath/NanoLocz/pulse,5,2
/George-R-Heath/NanoLocz/releases,4,3
/George-R-Heath/NanoLocz/releases/tag/v1.2.0,3,2
/George-R-Heath/NanoLocz/blob/github-repo-stats/George-R-Heath/NanoLocz/latest-report/report.pdf,2,1
/George-R-Heath/NanoLocz/blob/main/LICENSE,2,1
/George-R-Heath/NanoLocz/blob/main/scripts/open_gwychannel.m,2,1
/George-R-Heath/NanoLocz/forks,2,1
