time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-22 00:00:00+00:00,,,6,2
2024-09-23 00:00:00+00:00,5.0,2.0,34,6
2024-09-24 00:00:00+00:00,,,9,2
2024-09-25 00:00:00+00:00,,,18,4
2024-09-26 00:00:00+00:00,,,15,3
2024-09-27 00:00:00+00:00,,,14,6
2024-09-28 00:00:00+00:00,,,3,2
2024-09-29 00:00:00+00:00,1.0,1.0,4,3
2024-09-30 00:00:00+00:00,1.0,1.0,64,7
2024-10-01 00:00:00+00:00,2.0,1.0,96,7
2024-10-02 00:00:00+00:00,,,20,8
2024-10-03 00:00:00+00:00,,,41,9
2024-10-04 00:00:00+00:00,1.0,1.0,13,8
2024-10-05 00:00:00+00:00,,,1,1
