time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-10 00:00:00+00:00,8,4,17.0,4.0
2025-12-11 00:00:00+00:00,8,4,5.0,2.0
2025-12-12 00:00:00+00:00,9,5,2.0,2.0
2025-12-13 00:00:00+00:00,7,3,,
2025-12-14 00:00:00+00:00,5,5,7.0,2.0
2025-12-15 00:00:00+00:00,7,3,4.0,4.0
2025-12-16 00:00:00+00:00,8,4,18.0,3.0
2025-12-17 00:00:00+00:00,9,5,6.0,4.0
2025-12-18 00:00:00+00:00,3,3,7.0,4.0
2025-12-19 00:00:00+00:00,4,4,2.0,2.0
2025-12-20 00:00:00+00:00,10,6,8.0,2.0
2025-12-21 00:00:00+00:00,7,3,,
2025-12-22 00:00:00+00:00,9,5,4.0,2.0
2025-12-23 00:00:00+00:00,2,2,9.0,3.0
