time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-14 00:00:00+00:00,1,1,7,3
2025-08-15 00:00:00+00:00,1,1,15,6
2025-08-16 00:00:00+00:00,1,1,3,2
2025-08-17 00:00:00+00:00,5,5,1,1
2025-08-18 00:00:00+00:00,1,1,21,8
2025-08-19 00:00:00+00:00,3,3,10,2
2025-08-20 00:00:00+00:00,2,2,5,4
2025-08-21 00:00:00+00:00,5,5,12,6
2025-08-22 00:00:00+00:00,4,4,7,5
2025-08-23 00:00:00+00:00,2,2,3,3
2025-08-24 00:00:00+00:00,1,1,6,4
2025-08-25 00:00:00+00:00,1,1,4,3
2025-08-26 00:00:00+00:00,3,3,3,2
2025-08-27 00:00:00+00:00,1,1,8,4
