referrer,views_total,views_unique
github.com,36,3
Google,15,8
george-r-heath.github.io,12,6
onlinelibrary.wiley.com,6,2
statics.teams.cdn.office.net,3,2
Bing,3,1
chatgpt.com,2,1
es.mathworks.com,1,1
jp.mathworks.com,1,1
tooomm.github.io,1,1
