referrer,views_total,views_unique
george-r-heath.github.io,18,5
Google,16,8
linkedin.com,9,5
github.com,7,2
com.linkedin.android,4,2
youtube.com,2,2
Bing,2,1
chatgpt.com,2,1
jp.mathworks.com,1,1
statics.teams.cdn.office.net,1,1
