url_path,views_total,views_unique
/George-R-Heath/NanoLocz,150,31
/George-R-Heath/NanoLocz/graphs/traffic,25,2
/George-R-Heath/NanoLocz/tree/github-repo-stats/George-R-Heath/NanoLocz,18,2
/George-R-Heath/NanoLocz/releases,17,14
/George-R-Heath/NanoLocz/pulse,14,3
/George-R-Heath/NanoLocz/blob/main/README.md,12,3
/George-R-Heath/NanoLocz/issues,11,4
/George-R-Heath/NanoLocz/tree/main/Example%20Data,9,3
/George-R-Heath/NanoLocz/blob/main/docs/localize.md,7,1
/George-R-Heath/NanoLocz/tree/main/.github/workflows,6,2
