referrer,views_total,views_unique
Google,122,19
github.com,57,9
onlinelibrary.wiley.com,32,8
george-r-heath.github.io,14,7
com.linkedin.android,14,3
mail.google.com,14,1
biorxiv.org,13,2
t.co,11,2
ecosia.org,4,2
linkedin.com,2,2
