time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-15 00:00:00+00:00,1,1,28,8
2024-03-16 00:00:00+00:00,1,1,30,6
2024-03-17 00:00:00+00:00,1,1,8,2
2024-03-18 00:00:00+00:00,2,2,90,6
2024-03-19 00:00:00+00:00,1,1,30,5
2024-03-20 00:00:00+00:00,1,1,15,5
2024-03-21 00:00:00+00:00,1,1,44,8
2024-03-22 00:00:00+00:00,1,1,14,6
2024-03-23 00:00:00+00:00,1,1,17,2
2024-03-24 00:00:00+00:00,1,1,3,1
2024-03-25 00:00:00+00:00,1,1,12,6
2024-03-26 00:00:00+00:00,1,1,24,3
2024-03-27 00:00:00+00:00,1,1,10,6
2024-03-28 00:00:00+00:00,1,1,59,17
