referrer,views_total,views_unique
Google,65,18
george-r-heath.github.io,12,7
github.com,12,4
Bing,9,1
t.co,7,1
heath-afm-lab.github.io,2,2
biorxiv.org,1,1
onlinelibrary.wiley.com,1,1
