referrer,views_total,views_unique
github.com,42,6
Google,11,5
onlinelibrary.wiley.com,8,3
george-r-heath.github.io,6,4
Bing,5,2
heath-afm-lab.github.io,3,1
chatgpt.com,2,1
statics.teams.cdn.office.net,2,1
es.mathworks.com,1,1
jp.mathworks.com,1,1
