time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-10 00:00:00+00:00,2.0,2.0,2,1
2025-10-11 00:00:00+00:00,5.0,5.0,1,1
2025-10-12 00:00:00+00:00,2.0,2.0,5,2
2025-10-13 00:00:00+00:00,3.0,3.0,12,6
2025-10-14 00:00:00+00:00,13.0,3.0,5,3
2025-10-15 00:00:00+00:00,10.0,4.0,12,3
2025-10-16 00:00:00+00:00,1.0,1.0,16,3
2025-10-17 00:00:00+00:00,7.0,2.0,8,2
2025-10-18 00:00:00+00:00,14.0,4.0,2,2
2025-10-19 00:00:00+00:00,8.0,3.0,5,2
2025-10-20 00:00:00+00:00,2.0,2.0,18,3
2025-10-21 00:00:00+00:00,21.0,6.0,18,4
2025-10-22 00:00:00+00:00,2.0,2.0,10,3
2025-10-23 00:00:00+00:00,,,11,6
