time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-16 00:00:00+00:00,32,11,3,2
2026-04-17 00:00:00+00:00,9,4,10,1
2026-04-18 00:00:00+00:00,26,9,8,1
2026-04-19 00:00:00+00:00,16,8,3,1
2026-04-20 00:00:00+00:00,45,20,8,4
2026-04-21 00:00:00+00:00,45,23,17,10
2026-04-22 00:00:00+00:00,79,32,8,2
2026-04-23 00:00:00+00:00,72,19,3,3
2026-04-24 00:00:00+00:00,90,33,2,2
2026-04-25 00:00:00+00:00,44,17,0,0
2026-04-26 00:00:00+00:00,32,10,0,0
2026-04-27 00:00:00+00:00,15,6,6,4
2026-04-28 00:00:00+00:00,7,2,2,2
2026-04-29 00:00:00+00:00,22,10,3,3
