time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-15 00:00:00+00:00,14,9,9,5
2026-06-16 00:00:00+00:00,15,6,2,2
2026-06-17 00:00:00+00:00,20,7,15,5
2026-06-18 00:00:00+00:00,41,10,12,5
2026-06-19 00:00:00+00:00,49,10,29,9
2026-06-20 00:00:00+00:00,41,11,2,2
2026-06-21 00:00:00+00:00,21,7,10,5
2026-06-22 00:00:00+00:00,21,7,8,6
2026-06-23 00:00:00+00:00,44,11,3,3
2026-06-24 00:00:00+00:00,42,12,1,1
2026-06-25 00:00:00+00:00,26,6,16,5
2026-06-26 00:00:00+00:00,26,9,2,2
2026-06-27 00:00:00+00:00,14,5,1,1
2026-06-28 00:00:00+00:00,7,2,1,1
