time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-08 00:00:00+00:00,2,2,0,0
2026-08-09 00:00:00+00:00,1,1,0,0
2026-08-10 00:00:00+00:00,1,1,2,1
2026-08-11 00:00:00+00:00,16,5,4,3
2026-08-12 00:00:00+00:00,17,6,6,4
2026-08-13 00:00:00+00:00,10,5,2,2
2026-08-14 00:00:00+00:00,22,9,4,3
2026-08-15 00:00:00+00:00,428,392,3,1
2026-08-16 00:00:00+00:00,2,2,3,2
2026-08-17 00:00:00+00:00,3,3,11,5
2026-08-18 00:00:00+00:00,5,4,6,4
2026-08-19 00:00:00+00:00,11,5,2,2
2026-08-20 00:00:00+00:00,2,2,11,6
2026-08-21 00:00:00+00:00,3,3,0,0
