time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-13 00:00:00+00:00,1,1,27,5
2024-05-14 00:00:00+00:00,5,2,49,7
2024-05-15 00:00:00+00:00,116,21,571,11
2024-05-16 00:00:00+00:00,5,4,90,12
2024-05-17 00:00:00+00:00,5,2,44,4
2024-05-18 00:00:00+00:00,2,2,6,3
2024-05-19 00:00:00+00:00,1,1,12,4
2024-05-20 00:00:00+00:00,20,7,381,9
2024-05-21 00:00:00+00:00,106,22,1333,6
2024-05-22 00:00:00+00:00,1,1,77,8
2024-05-23 00:00:00+00:00,1,1,40,8
2024-05-24 00:00:00+00:00,1,1,32,6
2024-05-25 00:00:00+00:00,6,3,11,2
2024-05-26 00:00:00+00:00,2,2,26,2
