referrer,views_total,views_unique
github.com,175,7
george-r-heath.github.io,61,3
Google,55,15
t.co,30,8
linkedin.com,22,10
com.linkedin.android,12,1
azonano.com,8,2
Bing,5,1
onlinelibrary.wiley.com,2,1
DuckDuckGo,1,1
