url_path,views_total,views_unique
/George-R-Heath/NanoLocz,107,23
/George-R-Heath/NanoLocz/tree/github-repo-stats/George-R-Heath/NanoLocz,40,1
/George-R-Heath/NanoLocz/graphs/traffic,37,1
/George-R-Heath/NanoLocz/pulse,28,2
/George-R-Heath/NanoLocz/releases,12,10
/George-R-Heath/NanoLocz/blob/github-repo-stats/George-R-Heath/NanoLocz/latest-report/report.pdf,12,1
/George-R-Heath/NanoLocz/tree/github-repo-stats/George-R-Heath/NanoLocz/latest-report,10,1
/George-R-Heath/NanoLocz/forks,9,1
/George-R-Heath/NanoLocz/tree/main/scripts,7,2
/George-R-Heath/NanoLocz/tree/main/.github,7,1
