referrer,views_total,views_unique
Google,98,19
github.com,28,8
Bing,21,1
george-r-heath.github.io,15,8
onlinelibrary.wiley.com,7,3
heath-afm-lab.github.io,2,2
DuckDuckGo,2,2
biorxiv.org,2,1
youtube.com,1,1
yandex.ru,1,1
