url_path,views_total,views_unique
/George-R-Heath/NanoLocz,76,28
/George-R-Heath/NanoLocz/tree/github-repo-stats/George-R-Heath/NanoLocz,50,1
/George-R-Heath/NanoLocz/graphs/traffic,32,1
/George-R-Heath/NanoLocz/blob/main/NanoLocz-User-Guide.md,29,9
/George-R-Heath/NanoLocz/tree/github-repo-stats/George-R-Heath/NanoLocz/latest-report,27,1
/George-R-Heath/NanoLocz/releases,21,16
/George-R-Heath/NanoLocz/tree/main/Example%20Data,18,4
/George-R-Heath/NanoLocz/pulse,18,2
/George-R-Heath/NanoLocz/blob/github-repo-stats/George-R-Heath/NanoLocz/latest-report/report.md,16,1
/George-R-Heath/NanoLocz/tree/github-repo-stats/George-R-Heath/NanoLocz/ghrs-data,13,1
