time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-15 00:00:00+00:00,116.0,21.0,571,11
2024-05-16 00:00:00+00:00,5.0,4.0,90,12
2024-05-17 00:00:00+00:00,5.0,2.0,44,4
2024-05-18 00:00:00+00:00,2.0,2.0,6,3
2024-05-19 00:00:00+00:00,1.0,1.0,12,4
2024-05-20 00:00:00+00:00,20.0,7.0,381,9
2024-05-21 00:00:00+00:00,106.0,22.0,1333,6
2024-05-22 00:00:00+00:00,1.0,1.0,77,8
2024-05-23 00:00:00+00:00,1.0,1.0,40,8
2024-05-24 00:00:00+00:00,1.0,1.0,32,6
2024-05-25 00:00:00+00:00,6.0,3.0,11,2
2024-05-26 00:00:00+00:00,3.0,3.0,26,2
2024-05-27 00:00:00+00:00,5.0,2.0,10,2
2024-05-28 00:00:00+00:00,,,23,6
