time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-08 00:00:00+00:00,1,1,38,1
2023-11-09 00:00:00+00:00,1,1,9,2
2023-11-10 00:00:00+00:00,6,4,52,1
2023-11-11 00:00:00+00:00,2,2,9,2
2023-11-12 00:00:00+00:00,1,1,9,1
2023-11-13 00:00:00+00:00,11,6,136,3
2023-11-14 00:00:00+00:00,2,2,39,4
2023-11-15 00:00:00+00:00,1,1,34,5
2023-11-16 00:00:00+00:00,1,1,23,2
2023-11-17 00:00:00+00:00,1,1,10,1
2023-11-18 00:00:00+00:00,1,1,10,1
2023-11-19 00:00:00+00:00,1,1,6,1
2023-11-20 00:00:00+00:00,2,2,19,1
2023-11-21 00:00:00+00:00,1,1,8,1
