referrer,views_total,views_unique
github.com,56,5
Google,18,10
george-r-heath.github.io,8,6
onlinelibrary.wiley.com,6,2
jp.mathworks.com,3,2
uk.mathworks.com,3,1
heath-afm-lab.github.io,3,1
perplexity.ai,2,1
mathworks.com,1,1
DuckDuckGo,1,1
