time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-08 00:00:00+00:00,13,5,6,3
2026-03-09 00:00:00+00:00,4,4,8,4
2026-03-10 00:00:00+00:00,11,3,5,3
2026-03-11 00:00:00+00:00,9,5,17,5
2026-03-12 00:00:00+00:00,6,2,2,2
2026-03-13 00:00:00+00:00,16,8,8,4
2026-03-14 00:00:00+00:00,6,2,8,2
2026-03-15 00:00:00+00:00,4,4,1,1
2026-03-16 00:00:00+00:00,16,8,10,6
2026-03-17 00:00:00+00:00,2,2,16,5
2026-03-18 00:00:00+00:00,12,4,20,6
2026-03-19 00:00:00+00:00,11,3,22,2
2026-03-20 00:00:00+00:00,7,3,10,7
2026-03-21 00:00:00+00:00,8,4,6,3
