time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-05 00:00:00+00:00,1,1,6,4
2023-09-06 00:00:00+00:00,1,1,4,2
2023-09-07 00:00:00+00:00,1,1,6,2
2023-09-08 00:00:00+00:00,1,1,22,3
2023-09-09 00:00:00+00:00,1,1,2,2
2023-09-10 00:00:00+00:00,2,2,106,1
2023-09-11 00:00:00+00:00,2,2,35,5
2023-09-12 00:00:00+00:00,2,2,31,3
2023-09-13 00:00:00+00:00,6,3,16,3
2023-09-14 00:00:00+00:00,4,2,10,2
2023-09-15 00:00:00+00:00,1,1,10,3
2023-09-16 00:00:00+00:00,3,2,11,2
2023-09-17 00:00:00+00:00,1,1,8,2
2023-09-18 00:00:00+00:00,1,1,17,6
