referrer,views_total,views_unique
github.com,39,6
onlinelibrary.wiley.com,8,3
george-r-heath.github.io,6,4
Bing,5,2
Google,4,3
heath-afm-lab.github.io,3,1
chatgpt.com,2,1
statics.teams.cdn.office.net,2,1
es.mathworks.com,1,1
tooomm.github.io,1,1
